,Unnamed: 0,url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,ID,danceability,energy,key,mode,acousticness,instrumentalness,tempo,valence
2537,5061,http://www.billboard.com/charts/hot-100/2011-08-13,8/13/2011,54,California King Bed,Rihanna,California King BedRihanna,1,37.0,37,11,spotify:track:1NpDnkQO0yWxTtntrC0UNz,0.452,0.571,7,1,0.25,0.0,169.899,0.327
2538,5063,http://www.billboard.com/charts/hot-100/1986-04-05,4/5/1986,54,Bop,Dan Seals,BopDan Seals,1,51.0,42,11,spotify:track:0VWPd2zYt1430jL6XtUjep,0.805,0.575,1,1,0.346,0.0,123.203,0.975
2539,5065,http://www.billboard.com/charts/hot-100/1962-11-17,11/17/1962,54,Stormy Monday Blues,Bobby Bland,Stormy Monday BluesBobby Bland,1,57.0,43,11,spotify:track:0goAvaPcZeQGCCxf4wYw7M,0.386,0.268,1,1,0.518,0.000836,183.492,0.28
2540,5068,http://www.billboard.com/charts/hot-100/1995-01-21,1/21/1995,54,Bring The Pain,Method Man,Bring The PainMethod Man,1,47.0,45,11,spotify:track:3F3R4uyTMkX9jRCEVVmdz6,0.835,0.456,6,0,0.38,0.00359,101.889,0.224
2541,5072,http://www.billboard.com/charts/hot-100/1996-06-29,6/29/1996,54,Reach,Gloria Estefan,ReachGloria Estefan,1,55.0,51,11,spotify:track:5XA5gILkpyVfHuoBLl9kfN,0.451,0.832,5,0,0.314,0.0,156.104,0.435
2542,5073,http://www.billboard.com/charts/hot-100/2005-09-24,9/24/2005,54,Tell Me,Bobby Valentino,Tell MeBobby Valentino,1,55.0,51,11,spotify:track:6kLZ1DzSxBkNVvdQm6CX0N,0.652,0.798,4,0,0.44,0.00233,95.038,0.531
2543,5075,http://www.billboard.com/charts/hot-100/2008-12-06,12/6/2008,54,Right Here (Departed),Brandy,Right Here (Departed)Brandy,1,57.0,52,11,spotify:track:06G1SCVVYRSDCFGMSnDvpv,0.568,0.682,8,1,0.256,0.0,92.99,0.366
2544,5076,http://www.billboard.com/charts/hot-100/1983-11-26,11/26/1983,54,Only You,Commodores,Only YouCommodores,1,54.0,54,11,spotify:track:2vnC63DpbmOHUoePxPtnsM,0.549,0.275,1,1,0.261,0.00039,141.795,0.158
2545,5077,http://www.billboard.com/charts/hot-100/1969-10-25,10/25/1969,54,Any Way That You Want Me,Evie Sands,Any Way That You Want MeEvie Sands,1,55.0,54,11,spotify:track:0Hn2czXxRzvTHPshSNpXgT,0.325,0.562,7,1,0.232,0.000163,168.935,0.378
2546,5078,http://www.billboard.com/charts/hot-100/2000-10-14,10/14/2000,54,Country Comes To Town,Toby Keith,Country Comes To TownToby Keith,1,55.0,54,11,spotify:track:7qkUw81edqOdtGnTR5stiR,0.697,0.928,9,1,0.102,0.0,123.785,0.722
2547,5079,http://www.billboard.com/charts/hot-100/2008-08-23,8/23/2008,54,Put A Girl In It,Brooks & Dunn,Put A Girl In ItBrooks & Dunn,1,55.0,54,11,spotify:track:2whdkf4NsAloiUJ9ISRVDM,0.589,0.953,4,1,0.0328,0.00102,119.967,0.772
2548,5080,http://www.billboard.com/charts/hot-100/2015-10-17,10/17/2015,54,Save It For A Rainy Day,Kenny Chesney,Save It For A Rainy DayKenny Chesney,1,55.0,54,11,spotify:track:6wfTb2he5ANMQSFnlamnyi,0.538,0.775,7,1,0.0053,0.0,154.889,0.614
2549,5081,http://www.billboard.com/charts/hot-100/1976-08-28,8/28/1976,54,Rainbow In Your Eyes,Leon & Mary Russell,Rainbow In Your EyesLeon & Mary Russell,1,56.0,54,11,spotify:track:0sL2gIDdJ5Qb4J9C7ggmln,0.284,0.638,7,1,0.289,0.0,87.005,0.5
2550,5082,http://www.billboard.com/charts/hot-100/2005-11-12,11/12/2005,54,Probably Wouldn't Be This Way,LeAnn Rimes,Probably Wouldn't Be This WayLeAnn Rimes,1,56.0,54,11,spotify:track:1rXn9CgyDaiZ9rCqwxLYim,0.613,0.426,2,1,0.516,0.0,129.644,0.129
2551,5083,http://www.billboard.com/charts/hot-100/2008-02-16,2/16/2008,54,Cleaning This Gun (Come On In Boy),Rodney Atkins,Cleaning This Gun (Come On In Boy)Rodney Atkins,1,58.0,54,11,spotify:track:292hQrFkBjVmbHRqGVqBta,0.514,0.798,2,1,0.0612,0.0,145.995,0.677
2552,5085,http://www.billboard.com/charts/hot-100/2013-10-19,10/19/2013,54,Southern Girl,Tim McGraw,Southern GirlTim McGraw,1,58.0,54,11,spotify:track:29AR5X5yKPd4DBIAiqUMDy,0.731,0.772,7,1,0.0407,0.0,110.04,0.928
2553,5087,http://www.billboard.com/charts/hot-100/2010-03-13,3/13/2010,54,Sex Therapy,Robin Thicke,Sex TherapyRobin Thicke,1,59.0,54,11,spotify:track:6MmxDAqXSxFS9dLQs1l7DT,0.702,0.53,3,1,0.679,0.0,112.036,0.319
2554,5088,http://www.billboard.com/charts/hot-100/2010-08-28,8/28/2010,54,Animal,Neon Trees,AnimalNeon Trees,1,59.0,54,11,spotify:track:1fBl642IhJOE5U319Gy2Go,0.482,0.833,5,1,0.000346,0.0,148.039,0.74
2555,5100,http://www.billboard.com/charts/hot-100/1973-08-11,8/11/1973,55,Doing It To Death,Fred Wesley & The J.B.'s,Doing It To DeathFred Wesley & The J.B.'s,1,41.0,22,11,spotify:track:0yoVH9OjDYc4BDWWCWblU2,0.92,0.669,0,0,0.317,0.000329,113.784,0.815
2556,5101,http://www.billboard.com/charts/hot-100/1981-01-10,1/10/1981,55,Sequel,Harry Chapin,SequelHarry Chapin,1,38.0,23,11,spotify:track:0HFW81AR9sO7FiCBy75O5b,0.57,0.368,9,1,0.56,0.0,129.421,0.445
2557,5107,http://www.billboard.com/charts/hot-100/1981-12-26,12/26/1981,55,Poor Man's Son,Survivor,Poor Man's SonSurvivor,1,45.0,33,11,spotify:track:7bjlsOZE5N3zl4WttKgSi5,0.672,0.572,0,0,0.48,5.89e-05,118.393,0.747
2558,5111,http://www.billboard.com/charts/hot-100/2005-09-03,9/3/2005,55,Summer Nights,Lil Rob,Summer NightsLil Rob,1,50.0,36,11,spotify:track:6fVCBBlHif6zfqXAEHKJy8,0.472,0.672,10,0,0.358,0.0,81.813,0.392
2559,5114,http://www.billboard.com/charts/hot-100/1989-04-15,4/15/1989,55,24/7,Dino,24/7Dino,1,51.0,42,11,spotify:track:2yfhsX7xD0WM40a09zkOp8,0.624,0.375,7,1,0.0897,1.64e-05,172.699,0.838
2560,5119,http://www.billboard.com/charts/hot-100/2012-03-03,3/3/2012,55,Alone With You,Jake Owen,Alone With YouJake Owen,1,53.0,50,11,spotify:track:2Xdatbm43IXEVi0wmKeJve,0.646,0.761,7,1,0.221,0.0,108.999,0.336
2561,5120,http://www.billboard.com/charts/hot-100/2004-11-06,11/6/2004,55,Stays In Mexico,Toby Keith,Stays In MexicoToby Keith,1,53.0,51,11,spotify:track:3EaUpHrrmoupWICI0uf6Y0,0.655,0.902,9,1,0.108,0.0,122.975,0.686
2562,5123,http://www.billboard.com/charts/hot-100/2013-10-12,10/12/2013,55,Aw Naw,Chris Young,Aw NawChris Young,1,53.0,53,11,spotify:track:53Dj5PCDhb22qWqmre3YQs,0.652,0.859,2,1,0.0639,0.0,109.971,0.491
2563,5124,https://www.billboard.com/charts/hot-100/2019-08-24,8/24/2019,55,Raised On Country,Chris Young,Raised On CountryChris Young,1,54.0,54,11,spotify:track:6voi5xnLs9JKmWG2oLmgDU,0.572,0.794,2,1,0.395,0.0,148.095,0.79
2564,5125,http://www.billboard.com/charts/hot-100/1997-06-14,6/14/1997,55,A Little Bit Of Ecstasy,Jocelyn Enriquez,A Little Bit Of EcstasyJocelyn Enriquez,1,55.0,55,11,spotify:track:4gmcD7RZVO68JwIwtK0vpx,0.496,0.762,6,0,0.036,0.00199,130.004,0.674
2565,5126,http://www.billboard.com/charts/hot-100/2005-12-24,12/24/2005,55,Big Blue Note,Toby Keith,Big Blue NoteToby Keith,1,55.0,55,11,spotify:track:5g6vcZhxbwouWEBA3c7AgC,0.739,0.709,0,1,0.426,5.85e-05,115.301,0.758
2566,5127,http://www.billboard.com/charts/hot-100/2009-08-22,8/22/2009,55,Boots On,Randy Houser,Boots OnRandy Houser,1,55.0,55,11,spotify:track:7K4VxvIXXbDbaVn6ARbch1,0.713,0.887,8,1,0.0387,1.79e-05,112.016,0.88
2567,5128,http://www.billboard.com/charts/hot-100/1977-03-19,3/19/1977,55,Be My Girl,The Dramatics,Be My GirlThe Dramatics,1,56.0,55,11,spotify:track:34nT7RkrF1bimYlQUFEpkq,0.57,0.31,0,1,0.556,6.08e-05,74.989,0.462
2568,5129,http://www.billboard.com/charts/hot-100/1997-07-12,7/12/1997,55,6 Underground,Sneaker Pimps,6 UndergroundSneaker Pimps,1,56.0,55,11,spotify:track:7KvSuH86lIT2aTl9PBCAfd,0.587,0.687,1,0,0.0281,0.14,169.938,0.402
2569,5130,http://www.billboard.com/charts/hot-100/2014-04-12,4/12/2014,55,Rewind,Rascal Flatts,RewindRascal Flatts,1,56.0,55,11,spotify:track:6eZP01jERQt27Ggq7kpEf9,0.549,0.698,3,1,0.0222,0.0,164.049,0.719
2570,5131,http://www.billboard.com/charts/hot-100/1978-01-14,1/14/1978,55,Breakdown,Tom Petty And The Heartbreakers,BreakdownTom Petty And The Heartbreakers,1,57.0,55,11,spotify:track:5x53pbGk6sbl1BGom19QQ5,0.625,0.35,9,0,0.398,6.76e-05,113.688,0.69
2571,5132,http://www.billboard.com/charts/hot-100/2015-06-27,6/27/2015,55,Commas,Future,CommasFuture,1,57.0,55,11,spotify:track:49zD0wr2S3d0lZPib0K4e1,0.874,0.568,11,0,0.0698,1.38e-05,139.995,0.46
2572,5133,http://www.billboard.com/charts/hot-100/2009-02-21,2/21/2009,55,Second Chance,Shinedown,Second ChanceShinedown,1,58.0,55,11,spotify:track:0CwYG1UnRmOx8Q1EzElCIL,0.46,0.796,0,0,0.00107,0.0,100.011,0.182
2573,5134,http://www.billboard.com/charts/hot-100/2010-06-26,6/26/2010,55,She Won't Be Lonely Long,Clay Walker,She Won't Be Lonely LongClay Walker,1,58.0,55,11,spotify:track:0158TMiGmHyibaDeaUKayX,0.635,0.758,7,1,0.00643,0.0,113.002,0.322
2574,5137,http://www.billboard.com/charts/hot-100/2006-12-09,12/9/2006,55,Come Back To Me,Vanessa Hudgens,Come Back To MeVanessa Hudgens,1,61.0,55,11,spotify:track:0occ3Gxp6ZV5DUmJNuEsQB,0.65,0.868,5,1,0.000836,1.61e-05,87.961,0.71
2575,5138,http://www.billboard.com/charts/hot-100/2017-08-26,8/26/2017,55,Butterfly Effect,Travis Scott,Butterfly EffectTravis Scott,1,61.0,55,11,spotify:track:2cYqizR4lgvp4Qu6IQ3qGN,0.763,0.628,11,1,0.0531,0.0,140.958,0.193
2576,5139,http://www.billboard.com/charts/hot-100/2013-06-15,6/15/2013,55,Anywhere With You,Jake Owen,Anywhere With YouJake Owen,1,62.0,55,11,spotify:track:2yWtLaPCOUDyi7f1lOXCn5,0.475,0.936,5,1,0.0418,0.0,151.988,0.598
2577,5140,http://www.billboard.com/charts/hot-100/1982-07-10,7/10/1982,56,Body Language,Queen,Body LanguageQueen,1,28.0,11,11,spotify:track:3vbJYObr73CV6nRtvk5cHf,0.831,0.369,1,1,0.0268,0.00429,132.519,0.398
2578,5142,http://www.billboard.com/charts/hot-100/1991-12-07,12/7/1991,56,Something Got Me Started,Simply Red,Something Got Me StartedSimply Red,1,43.0,23,11,spotify:track:54OVMF5xqafMpPdr41Gy9f,0.735,0.942,2,1,0.0215,0.000546,113.478,0.91
2579,5143,http://www.billboard.com/charts/hot-100/1961-12-23,12/23/1961,56,September In The Rain,Dinah Washington,September In The RainDinah Washington,1,61.0,23,11,spotify:track:2csA2nDUNR5TfQEn1I7nt4,0.401,0.213,1,1,0.346,1.05e-05,110.611,0.678
2580,5147,http://www.billboard.com/charts/hot-100/1991-02-16,2/16/1991,56,Shelter Me,Cinderella,Shelter MeCinderella,1,43.0,36,11,spotify:track:4RTV6bpggP3qZeDfPThJms,0.612,0.878,7,1,0.0362,0.0742,125.956,0.92
2581,5148,http://www.billboard.com/charts/hot-100/1964-03-21,3/21/1964,56,Puppy Love,Barbara Lewis,Puppy LoveBarbara Lewis,1,38.0,38,11,spotify:track:0jlf8HTyFJdSqYlVcZ8jir,0.658,0.336,0,1,0.807,0.0,74.279,0.923
2582,5149,http://www.billboard.com/charts/hot-100/1991-07-06,7/6/1991,56,Does Anybody Really Fall In Love Anymore?,Kane Roberts,Does Anybody Really Fall In Love Anymore?Kane Roberts,1,39.0,38,11,spotify:track:0kKIjuEgtE5J930ugt5iJd,0.38,0.657,5,1,0.0537,0.000239,176.676,0.547
2583,5151,http://www.billboard.com/charts/hot-100/1984-05-05,5/5/1984,56,Runaway,Bon Jovi,RunawayBon Jovi,1,45.0,39,11,spotify:track:0X1sqQ652p1sceKM2nJlIJ,0.475,0.899,9,0,0.00375,1.91e-05,152.445,0.603
2584,5152,http://www.billboard.com/charts/hot-100/1977-08-20,8/20/1977,56,Superman,Celi Bee & The Buzzy Bunch,SupermanCeli Bee & The Buzzy Bunch,1,49.0,41,11,spotify:track:4vDliBF1du7KoYYBFFbMxK,0.855,0.427,2,1,0.00689,0.125,118.474,0.835
2585,5154,http://www.billboard.com/charts/hot-100/1987-03-21,3/21/1987,56,Shelter,Lone Justice,ShelterLone Justice,1,47.0,47,11,spotify:track:4Qc3HXKmf2xbDqzqd2Klfg,0.616,0.551,0,1,0.33,3.66e-05,120.394,0.42
2586,5155,http://www.billboard.com/charts/hot-100/1994-07-02,7/2/1994,56,Bizarre Love Triangle,FRENTE!,Bizarre Love TriangleFRENTE!,1,52.0,49,11,spotify:track:7sgi66biRYpAXuRZJBDuli,0.738,0.198,1,1,0.906,0.0,123.158,0.682
2587,5156,http://www.billboard.com/charts/hot-100/1998-05-02,5/2/1998,56,Strawberries,Smooth,StrawberriesSmooth,1,57.0,49,11,spotify:track:7rtGt7IE46Y9bxymlGnNqX,0.717,0.41,7,1,0.193,0.000142,81.254,0.609
2588,5157,https://www.billboard.com/charts/hot-100/2019-08-31,8/31/2019,56,Callaita,Bad Bunny & Tainy,CallaitaBad Bunny & Tainy,1,54.0,52,11,spotify:track:2TH65lNHgvLxCKXM3apjxI,0.61,0.624,2,1,0.6,2.12e-06,176.169,0.244
2589,5158,http://www.billboard.com/charts/hot-100/1996-06-01,6/1/1996,56,Release Me,Angelina,Release MeAngelina,1,57.0,52,11,spotify:track:0Adj9fQY9QurLs8xs1aFBG,0.869,0.732,8,1,0.0162,5.74e-05,130.064,0.944
2590,5160,http://www.billboard.com/charts/hot-100/2008-08-02,8/2/2008,56,Teenage Love Affair,Alicia Keys,Teenage Love AffairAlicia Keys,1,54.0,54,11,spotify:track:34ClgyHf8Awds1ew9vMX26,0.636,0.826,11,1,0.632,0.0,87.665,0.679
2591,5163,http://www.billboard.com/charts/hot-100/2017-01-28,1/28/2017,56,Star Of The Show,Thomas Rhett,Star Of The ShowThomas Rhett,1,57.0,56,11,spotify:track:63OQWdXMq0Pe6pRpWY5gO0,0.695,0.641,7,1,0.142,0.0,101.974,0.664
2592,5164,http://www.billboard.com/charts/hot-100/1997-05-17,5/17/1997,56,Call Me,Le Click,Call MeLe Click,1,58.0,56,11,spotify:track:0Dy3tYfBKBR7vJJGCO4Yp8,0.655,0.921,9,1,0.00157,1.19e-06,136.074,0.664
2593,5167,http://www.billboard.com/charts/hot-100/2005-07-09,7/9/2005,56,Breathe (2 AM),Anna Nalick,Breathe (2 AM)Anna Nalick,1,59.0,56,11,spotify:track:5auMzVHFr5Zfw6IbKarZ56,0.386,0.452,2,1,0.417,0.0,169.837,0.287
2594,5168,http://www.billboard.com/charts/hot-100/1996-10-05,10/5/1996,56,Do You Miss Me,Jocelyn Enriquez,Do You Miss MeJocelyn Enriquez,1,60.0,56,11,spotify:track:6hpkEh9z1tuhOQPlCunMaj,0.72,0.872,11,0,0.00265,0.00192,129.956,0.755
2595,5169,http://www.billboard.com/charts/hot-100/2004-07-24,7/24/2004,56,Slither,Velvet Revolver,SlitherVelvet Revolver,1,60.0,56,11,spotify:track:7kF1iPJTj3VFJX9XokQ80F,0.478,0.974,7,1,0.000266,0.0984,141.077,0.268
2596,5170,http://www.billboard.com/charts/hot-100/2016-08-27,8/27/2016,56,"Sit Still, Look Pretty",Daya,"Sit Still, Look PrettyDaya",1,62.0,56,11,spotify:track:0EGuSSpuu9wmHCtvb4PdLO,0.655,0.74,2,1,0.14,0.0,182.105,0.543
2597,5175,http://www.billboard.com/charts/hot-100/1960-05-07,5/7/1960,57,Teddy,Connie Francis,TeddyConnie Francis,1,40.0,17,11,spotify:track:5h1bCuHF8fASXSfIAHfkZz,0.217,0.497,5,1,0.638,1.76e-06,200.42,0.388
2598,5177,http://www.billboard.com/charts/hot-100/1977-04-16,4/16/1977,57,Do Ya,Electric Light Orchestra,Do YaElectric Light Orchestra,1,29.0,24,11,spotify:track:0NN32Knbyo4gM1DKY9rdzg,0.494,0.571,2,1,0.0394,0.000518,124.045,0.712
2599,5179,http://www.billboard.com/charts/hot-100/1990-12-22,12/22/1990,57,B.B.D. (I Thought It Was Me)?,Bell Biv DeVoe,B.B.D. (I Thought It Was Me)?Bell Biv DeVoe,1,43.0,26,11,spotify:track:3KNH9AoufxNYVdZTWpADsK,0.745,0.754,7,1,0.0035,5.14e-05,105.569,0.714
2600,5181,http://www.billboard.com/charts/hot-100/1981-11-28,11/28/1981,57,Atlanta Lady (Something About Your Love),Marty Balin,Atlanta Lady (Something About Your Love)Marty Balin,1,51.0,27,11,spotify:track:1T6qWyfo0RYyN0YFzC3APi,0.73,0.502,2,1,0.464,0.000212,119.941,0.785
2601,5183,http://www.billboard.com/charts/hot-100/1983-08-13,8/13/1983,57,Stop In The Name Of Love,The Hollies,Stop In The Name Of LoveThe Hollies,1,39.0,29,11,spotify:track:5VnwDH81lLhYtaLpe4P0nt,0.706,0.674,9,1,0.494,3.84e-06,124.311,0.557
2602,5185,http://www.billboard.com/charts/hot-100/1991-06-15,6/15/1991,57,(If There Was) Any Other Way,Celine Dion,(If There Was) Any Other WayCeline Dion,1,41.0,35,11,spotify:track:5yh5RqpOXYN3iiJe07mNNf,0.671,0.784,7,0,0.239,3.6e-06,124.013,0.904
2603,5187,http://www.billboard.com/charts/hot-100/1972-02-12,2/12/1972,57,Daisy Mae,"Hamilton, Joe Frank & Reynolds","Daisy MaeHamilton, Joe Frank & Reynolds",1,41.0,41,11,spotify:track:3EDKjNcmQTmNhc1QRLCqYy,0.558,0.699,0,1,0.355,0.0,89.83,0.883
2604,5193,http://www.billboard.com/charts/hot-100/1970-12-12,12/12/1970,57,So Close,Jake Holmes,So CloseJake Holmes,1,57.0,49,11,spotify:track:7GlVNEQRWeVFqbuSBlc9zB,0.404,0.419,2,1,0.301,0.25,142.509,0.524
2605,5194,http://www.billboard.com/charts/hot-100/1999-04-03,4/3/1999,57,Powerful Thing,Trisha Yearwood,Powerful ThingTrisha Yearwood,1,50.0,50,11,spotify:track:726S7vART4JYDbwIZwvHEm,0.642,0.846,2,1,0.42,0.0,147.938,0.944
2606,5198,http://www.billboard.com/charts/hot-100/1971-12-11,12/11/1971,57,Do I Love You,Paul Anka,Do I Love YouPaul Anka,1,56.0,53,11,spotify:track:43Mt4nQ5UhdO5W3kStFaDC,0.576,0.368,8,1,0.671,4.4e-06,141.889,0.381
2607,5200,http://www.billboard.com/charts/hot-100/1998-10-10,10/10/1998,57,26 Cents,The Wilkinsons,26 CentsThe Wilkinsons,1,67.0,55,11,spotify:track:2Qqby4S52keCDukyq5EcBZ,0.641,0.462,11,1,0.65,0.0,101.067,0.317
2608,5202,http://www.billboard.com/charts/hot-100/2014-10-18,10/18/2014,57,Stolen Dance,Milky Chance,Stolen DanceMilky Chance,1,56.0,56,11,spotify:track:6vECYJHxYmm3Ydt3fF01pE,0.885,0.581,11,1,0.427,0.000204,114.016,0.728
2609,5203,http://www.billboard.com/charts/hot-100/2006-01-07,1/7/2006,57,Boondocks,Little Big Town,BoondocksLittle Big Town,1,58.0,56,11,spotify:track:3duP6mBVDsHM8ioN7o7dAK,0.41,0.78,9,1,0.211,0.0,88.016,0.695
2610,5204,http://www.billboard.com/charts/hot-100/2013-08-03,8/3/2013,57,All Over The Road,Easton Corbin,All Over The RoadEaston Corbin,1,57.0,57,11,spotify:track:6XD3HMATLswheYevIfKkSi,0.491,0.841,5,1,0.0471,0.0,199.851,0.721
2611,5205,http://www.billboard.com/charts/hot-100/2007-04-28,4/28/2007,57,Settlin',Sugarland,Settlin'Sugarland,1,58.0,57,11,spotify:track:63fKCxwRWqvp2Z6HQ6MHXU,0.624,0.934,3,1,0.112,0.000221,122.056,0.573
2612,5206,http://www.billboard.com/charts/hot-100/2011-07-30,7/30/2011,57,Am I The Only One,Dierks Bentley,Am I The Only OneDierks Bentley,1,58.0,57,11,spotify:track:59tUXZ9dL0qkaa18WCfUnZ,0.579,0.878,2,1,0.29,0.0,165.972,0.88
2613,5210,http://www.billboard.com/charts/hot-100/2012-07-14,7/14/2012,57,Beers Ago,Toby Keith,Beers AgoToby Keith,1,59.0,57,11,spotify:track:5MiRgE7Yta2jiOkVGHbiQC,0.565,0.84,0,1,0.0284,0.0,144.04,0.742
2614,5211,http://www.billboard.com/charts/hot-100/2009-12-19,12/19/2009,57,Bonfire,Craig Morgan,BonfireCraig Morgan,1,60.0,57,11,spotify:track:4PyKicaf5RL5tlidl6ZMO5,0.426,0.917,0,1,0.119,0.0,175.716,0.506
2615,5213,http://www.billboard.com/charts/hot-100/2012-12-15,12/15/2012,57,Beer Money,Kip Moore,Beer MoneyKip Moore,1,62.0,57,11,spotify:track:61voPX1C71rhwynuLQyajo,0.745,0.805,2,1,0.0223,1.06e-06,126.065,0.765
2616,5214,http://www.billboard.com/charts/hot-100/2014-05-03,5/3/2014,57,Beat Of The Music,Brett Eldredge,Beat Of The MusicBrett Eldredge,1,63.0,57,11,spotify:track:3un2KQUaQ2brEpd8dK93wI,0.629,0.808,9,1,0.00898,9.06e-06,110.001,0.773
2617,5221,http://www.billboard.com/charts/hot-100/1983-09-17,9/17/1983,58,After The Fall,Journey,After The FallJourney,1,39.0,23,11,spotify:track:0PEnPV6UkHvvydYjXDqkNM,0.476,0.886,9,0,0.0147,7.09e-06,100.076,0.501
2618,5222,http://www.billboard.com/charts/hot-100/1975-11-29,11/29/1975,58,Born To Run,Bruce Springsteen,Born To RunBruce Springsteen,1,47.0,23,11,spotify:track:6hTcuIQa0sxrrByu9wTD7s,0.27,0.944,4,1,0.00501,2.05e-05,146.347,0.606
2619,5223,http://www.billboard.com/charts/hot-100/1978-07-22,7/22/1978,58,Only The Good Die Young,Billy Joel,Only The Good Die YoungBilly Joel,1,37.0,24,11,spotify:track:1xOXXYh6lTW8laxlW7JP2J,0.579,0.872,0,1,0.159,0.0,76.214,0.761
2620,5224,http://www.billboard.com/charts/hot-100/1987-07-11,7/11/1987,58,Rock The Night,Europe,Rock The NightEurope,1,41.0,30,11,spotify:track:3J9NEWkd9Cx1MwSSvDySkL,0.57,0.931,4,0,0.0425,0.0,105.37,0.401
2621,5225,http://www.billboard.com/charts/hot-100/1980-03-29,3/29/1980,58,Back On My Feet Again,The Babys,Back On My Feet AgainThe Babys,1,37.0,33,11,spotify:track:33DvzPiOBwiz6HAkz3bcFm,0.521,0.678,9,1,0.0811,0.0,121.848,0.504
2622,5226,http://www.billboard.com/charts/hot-100/1974-12-07,12/7/1974,58,Play Something Sweet (Brickyard Blues),Three Dog Night,Play Something Sweet (Brickyard Blues)Three Dog Night,1,66.0,33,11,spotify:track:2WjoUwRxjklXe1bR4CbORN,0.546,0.653,6,0,0.134,0.0,110.901,0.961
2623,5227,http://www.billboard.com/charts/hot-100/2004-08-21,8/21/2004,58,Somebody,Reba McEntire,SomebodyReba McEntire,1,45.0,35,11,spotify:track:4lAMsn0m2IDUGb9ZV094kQ,0.477,0.514,8,1,0.216,0.0,72.687,0.217
2624,5229,http://www.billboard.com/charts/hot-100/1967-04-15,4/15/1967,58,"Sit Down, I Think I Love You",The Mojo Men,"Sit Down, I Think I Love YouThe Mojo Men",1,58.0,36,11,spotify:track:300qXG6Be7OeOIVCFuk2rR,0.573,0.749,9,1,0.66,2.77e-06,110.075,0.796
2625,5230,http://www.billboard.com/charts/hot-100/1959-07-25,7/25/1959,58,Tall Cool One,The Wailers,Tall Cool OneThe Wailers,1,66.0,36,11,spotify:track:1q4tN454Sqk0g3OBFvXxym,0.619,0.763,2,0,0.697,0.114,124.492,0.867
2626,5231,http://www.billboard.com/charts/hot-100/1984-08-11,8/11/1984,58,10-9-8,Face To Face,10-9-8Face To Face,1,38.0,38,11,spotify:track:5EuHpH5tpXkXpGHt8Zlafa,0.731,0.798,6,0,0.0135,0.0084,119.723,0.766
2627,5232,http://www.billboard.com/charts/hot-100/1973-07-21,7/21/1973,58,Swamp Witch,Jim Stafford,Swamp WitchJim Stafford,1,39.0,39,11,spotify:track:74hM58NEw4o6SNKqBBI7IL,0.46,0.445,7,1,0.5,0.000125,165.545,0.433
2628,5233,http://www.billboard.com/charts/hot-100/1991-03-02,3/2/1991,58,Spend My Life,Slaughter,Spend My LifeSlaughter,1,50.0,39,11,spotify:track:4xTQdHvWyjASRfEBpaGJoI,0.504,0.983,0,1,0.019,0.0,115.178,0.534
2629,5235,https://www.billboard.com/charts/hot-100/2018-08-04,8/4/2018,58,All Girls Are The Same,Juice WRLD,All Girls Are The SameJuice WRLD,1,55.0,41,11,spotify:track:4VXIryQMWpIdGgYR4TrjT1,0.671,0.529,0,1,0.0769,0.000335,161.989,0.203
2630,5237,http://www.billboard.com/charts/hot-100/1977-02-12,2/12/1977,58,Someone To Lay Down Beside Me,Linda Ronstadt,Someone To Lay Down Beside MeLinda Ronstadt,1,52.0,42,11,spotify:track:7AytIlBjToyyDDcVM2r79I,0.511,0.263,3,0,0.466,6.87e-06,149.671,0.357
2631,5239,http://www.billboard.com/charts/hot-100/1999-10-02,10/2/1999,58,All That I Can Say,Mary J. Blige,All That I Can SayMary J. Blige,1,51.0,44,11,spotify:track:6qgjAQbWw60HEuiZ5vM1Cc,0.665,0.727,9,0,0.0102,0.00126,95.926,0.515
2632,5240,https://www.billboard.com/charts/hot-100/2019-03-23,3/23/2019,58,Take It From Me,Jordan Davis,Take It From MeJordan Davis,1,54.0,46,11,spotify:track:3dCZm5HrG0jIXAHfNkg2H0,0.592,0.891,10,1,0.0267,0.0,99.983,0.674
2633,5241,http://www.billboard.com/charts/hot-100/1997-03-01,3/1/1997,58,Desperately Wanting,Better Than Ezra,Desperately WantingBetter Than Ezra,1,56.0,48,11,spotify:track:7GuLQiPvQbfzP0kqcvgIQQ,0.494,0.913,0,1,0.000165,0.00898,99.92,0.478
2634,5243,http://www.billboard.com/charts/hot-100/1970-07-25,7/25/1970,58,So Much Love,"Faith, Hope And Charity","So Much LoveFaith, Hope And Charity",1,51.0,51,11,spotify:track:1tEtX4jn9JPQwwGsW6oVwj,0.581,0.919,4,0,0.567,0.0,126.742,0.713
2635,5244,http://www.billboard.com/charts/hot-100/1986-02-15,2/15/1986,58,Caravan Of Love,"Isley, Jasper, Isley","Caravan Of LoveIsley, Jasper, Isley",1,53.0,51,11,spotify:track:6IuoGXChH84tF9CT9PCN1h,0.665,0.502,7,1,0.586,0.0,88.295,0.81
2636,5245,http://www.billboard.com/charts/hot-100/1963-07-27,7/27/1963,58,Shake A Tail Feather,The Five Du-Tones,Shake A Tail FeatherThe Five Du-Tones,1,61.0,51,11,spotify:track:1v18GYOXuukysVxsE1kkO5,0.514,0.962,4,1,0.694,2.65e-05,77.045,0.645
